gene	accession	hmmsource
KO:K00390_1.8.4.8	HMMsoil51809	FOAM_DB
KO:K00241	HMMsoil51810	FOAM_DB
KO:K11711,KO:K02476_2.7.13.3	HMMsoil51812	FOAM_DB
KO:K07641_2.7.13.3	HMMsoil51813	FOAM_DB
KO:K08138	HMMsoil51641	FOAM_DB
KO:K02059	HMMsoil51643	FOAM_DB
KO:K09687	HMMsoil51645	FOAM_DB
KO:K02003	HMMsoil51648	FOAM_DB
KO:K05713_1.13.11.16	HMMsoil51650	FOAM_DB
KO:K12999_2.4.1.-	HMMsoil51652	FOAM_DB
KO:K02056_3.6.3.17	HMMsoil51653	FOAM_DB
KO:K02806_2.7.1.69	HMMsoil51655	FOAM_DB
KO:K02052,KO:K11072_3.6.3.31	HMMsoil51656	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil51826	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil51833	FOAM_DB
KO:K00975_2.7.7.27	HMMsoil51834	FOAM_DB
KO:K08831,KO:K08832_2.7.11.1	HMMsoil51835	FOAM_DB
KO:K01895_6.2.1.1	HMMsoil51841	FOAM_DB
KO:K00917_2.7.1.144	HMMsoil51842	FOAM_DB
KO:K00841_2.6.1.-	HMMsoil51844	FOAM_DB
KO:K01960_6.4.1.1	HMMsoil51847	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil51848	FOAM_DB
KO:K07708_2.7.13.3	HMMsoil51852	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil51854	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil51855	FOAM_DB
KO:K01783_5.1.3.1	HMMsoil51856	FOAM_DB
KO:K09688	HMMsoil51857	FOAM_DB
KO:K01992	HMMsoil51858	FOAM_DB
KO:K09815	HMMsoil51859	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil51863	FOAM_DB
KO:K10772_4.2.99.18	HMMsoil51864	FOAM_DB
KO:K13587_2.7.13.3	HMMsoil51868	FOAM_DB
KO:K05846	HMMsoil51871	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil51872	FOAM_DB
KO:K02053	HMMsoil51876	FOAM_DB
KO:K01990	HMMsoil51877	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil51879	FOAM_DB
KO:K02032,KO:K02031	HMMsoil51880	FOAM_DB
KO:K02032	HMMsoil51881	FOAM_DB
KO:K00567_2.1.1.63	HMMsoil51882	FOAM_DB
KO:K00567,KO:K10778_2.1.1.63	HMMsoil51884	FOAM_DB
KO:K00567_2.1.1.63	HMMsoil51885	FOAM_DB
KO:K02003	HMMsoil51886	FOAM_DB
KO:K08155	HMMsoil51888	FOAM_DB
KO:K01448_3.5.1.28	HMMsoil51890	FOAM_DB
KO:K01990	HMMsoil51891	FOAM_DB
KO:K09690	HMMsoil51895	FOAM_DB
KO:K00266_1.4.1.13,1.4.1.14	HMMsoil51897	FOAM_DB
KO:K01990	HMMsoil51899	FOAM_DB
KO:K01960_6.4.1.1	HMMsoil51900	FOAM_DB
KO:K09691	HMMsoil51901	FOAM_DB
KO:K00817_2.6.1.9	HMMsoil51905	FOAM_DB
KO:K01426_3.5.1.4	HMMsoil51906	FOAM_DB
KO:K03762	HMMsoil51907	FOAM_DB
KO:K02052	HMMsoil51908	FOAM_DB
KO:K01658,KO:K13497_4.1.3.27,2.4.2.18	HMMsoil51909	FOAM_DB
KO:K01728_4.2.2.2	HMMsoil51911	FOAM_DB
KO:K02023	HMMsoil51741	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil51743	FOAM_DB
KO:K00122_1.2.1.2	HMMsoil51745	FOAM_DB
KO:K00951_2.7.6.5	HMMsoil51748	FOAM_DB
KO:K01139_3.1.7.2	HMMsoil51749	FOAM_DB
KO:K06281_1.12.99.6	HMMsoil51750	FOAM_DB
KO:K10009	HMMsoil51924	FOAM_DB
KO:K09686	HMMsoil51926	FOAM_DB
KO:K00634_2.3.1.19	HMMsoil51931	FOAM_DB
KO:K09687	HMMsoil51932	FOAM_DB
KO:K02798,KO:K02799_2.7.1.69	HMMsoil51937	FOAM_DB
KO:K09817_3.6.3.-	HMMsoil51938	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil51941	FOAM_DB
KO:K01990,KO:K09687	HMMsoil51943	FOAM_DB
KO:K05847	HMMsoil51944	FOAM_DB
KO:K09691	HMMsoil51948	FOAM_DB
KO:K10441,KO:K02056,KO:K10542_3.6.3.17	HMMsoil51949	FOAM_DB
KO:K02003	HMMsoil51950	FOAM_DB
KO:K00797_2.5.1.16	HMMsoil51951	FOAM_DB
KO:K02053	HMMsoil51952	FOAM_DB
KO:K09687	HMMsoil51953	FOAM_DB
KO:K02037	HMMsoil51954	FOAM_DB
KO:K10773,KO:K01741_4.2.99.18	HMMsoil51955	FOAM_DB
KO:K03381,KO:K04098_1.13.11.1,1.13.11.37	HMMsoil51956	FOAM_DB
KO:K09971	HMMsoil51960	FOAM_DB
KO:K09817_3.6.3.-	HMMsoil51963	FOAM_DB
KO:K09997	HMMsoil51964	FOAM_DB
KO:K02025	HMMsoil51965	FOAM_DB
KO:K02025	HMMsoil51968	FOAM_DB
KO:K00854_2.7.1.17	HMMsoil51969	FOAM_DB
KO:K02768,KO:K08483,KO:K11183_2.7.1.69,2.7.3.9	HMMsoil51970	FOAM_DB
KO:K01968_6.4.1.4	HMMsoil51971	FOAM_DB
KO:K07645_2.7.13.3	HMMsoil51973	FOAM_DB
KO:K05550_1.14.12.10	HMMsoil51974	FOAM_DB
KO:K08282_2.7.11.1	HMMsoil51979	FOAM_DB
KO:K00133,KO:K00145,KO:K12659_1.2.1.11,1.2.1.38,1.2.1.-,2.7.2.8	HMMsoil51981	FOAM_DB
KO:K01079_3.1.3.3	HMMsoil51985	FOAM_DB
KO:K07313_3.1.3.16	HMMsoil51987	FOAM_DB
KO:K01769_4.6.1.2	HMMsoil51988	FOAM_DB
KO:K08282_2.7.11.1	HMMsoil51989	FOAM_DB
KO:K00945_2.7.4.14	HMMsoil51990	FOAM_DB
KO:K01553_3.6.4.1	HMMsoil51993	FOAM_DB
KO:K00616_2.2.1.2	HMMsoil51995	FOAM_DB
KO:K02536_2.3.1.-	HMMsoil51996	FOAM_DB
KO:K01139_3.1.7.2	HMMsoil51997	FOAM_DB
KO:K00525_1.17.4.1	HMMsoil51999	FOAM_DB
KO:K00088_1.1.1.205	HMMsoil52001	FOAM_DB
KO:K07644,KO:K02484_2.7.13.3	HMMsoil52002	FOAM_DB
KO:K02523_2.5.1.-	HMMsoil52003	FOAM_DB
KO:K01509_3.6.1.3	HMMsoil52004	FOAM_DB
KO:K02030	HMMsoil52005	FOAM_DB
KO:K02028_3.6.3.21	HMMsoil52006	FOAM_DB
KO:K02335_2.7.7.7	HMMsoil52007	FOAM_DB
KO:K00560_2.1.1.45	HMMsoil52008	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil52009	FOAM_DB
KO:K16157	HMMsoil52013	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil52016	FOAM_DB
KO:K07698_2.7.13.3	HMMsoil51814	FOAM_DB
KO:K00625_2.3.1.8	HMMsoil51819	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil51821	FOAM_DB
KO:K07305_1.8.4.12	HMMsoil51822	FOAM_DB
KO:K01657,KO:K01665,KO:K13950_4.1.3.27,2.6.1.85	HMMsoil51823	FOAM_DB
KO:K01760_4.4.1.8	HMMsoil51824	FOAM_DB
KO:K07646_2.7.13.3	HMMsoil52028	FOAM_DB
KO:K02668_2.7.13.3	HMMsoil52029	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil52032	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil52033	FOAM_DB
KO:K00088_1.1.1.205	HMMsoil52034	FOAM_DB
KO:K01956_6.3.5.5	HMMsoil52038	FOAM_DB
KO:K00167_1.2.4.4	HMMsoil52039	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil52041	FOAM_DB
KO:K03885_1.6.99.3	HMMsoil52042	FOAM_DB
KO:K07305_1.8.4.12	HMMsoil52043	FOAM_DB
KO:K13766_4.2.1.18	HMMsoil52045	FOAM_DB
KO:K00205_1.2.99.5	HMMsoil52048	FOAM_DB
KO:K00248_1.3.99.2	HMMsoil52049	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil52050	FOAM_DB
KO:K11629,KO:K02484,KO:K00936_2.7.13.3	HMMsoil52053	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil52056	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil52058	FOAM_DB
KO:K02476_2.7.13.3	HMMsoil52059	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil52062	FOAM_DB
KO:K00205_1.2.99.5	HMMsoil52064	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil52065	FOAM_DB
KO:K07708_2.7.13.3	HMMsoil52066	FOAM_DB
KO:K01225_3.2.1.91	HMMsoil52067	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil52068	FOAM_DB
KO:K01928_6.3.2.13	HMMsoil52071	FOAM_DB
KO:K00248_1.3.99.2	HMMsoil52072	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil52077	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil52083	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil52087	FOAM_DB
KO:K01537_3.6.3.8	HMMsoil52088	FOAM_DB
KO:K00315_1.5.99.2	HMMsoil52089	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil52091	FOAM_DB
KO:K00362_1.7.1.4	HMMsoil52093	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil52094	FOAM_DB
KO:K08802_2.7.11.1	HMMsoil52095	FOAM_DB
KO:K02491,KO:K02482_2.7.13.3	HMMsoil52096	FOAM_DB
KO:K01476_3.5.3.1	HMMsoil52099	FOAM_DB
KO:K01183_3.2.1.14	HMMsoil51914	FOAM_DB
KO:K04073_1.2.1.10	HMMsoil51915	FOAM_DB
KO:K01176_3.2.1.1	HMMsoil51917	FOAM_DB
KO:K10041_3.6.3.-	HMMsoil51918	FOAM_DB
KO:K02068	HMMsoil51920	FOAM_DB
KO:K02032	HMMsoil51921	FOAM_DB
KO:K01995	HMMsoil51922	FOAM_DB
KO:K02023	HMMsoil51923	FOAM_DB
KO:K13693_2.4.1.-	HMMsoil52100	FOAM_DB
KO:K00639_2.3.1.29	HMMsoil52103	FOAM_DB
KO:K01188_3.2.1.21	HMMsoil52104	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil52105	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil52106	FOAM_DB
KO:K00242	HMMsoil52107	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil52109	FOAM_DB
KO:K01990,KO:K01992,KO:K13926	HMMsoil52110	FOAM_DB
KO:K08173	HMMsoil52113	FOAM_DB
KO:K00327,KO:K00493,KO:K14338_1.6.2.4,1.14.14.1	HMMsoil52115	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil52116	FOAM_DB
KO:K01995	HMMsoil52117	FOAM_DB
KO:K02049	HMMsoil52118	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil52120	FOAM_DB
KO:K08159	HMMsoil52122	FOAM_DB
KO:K02004	HMMsoil52123	FOAM_DB
KO:K02032	HMMsoil52124	FOAM_DB
KO:K02668_2.7.13.3	HMMsoil52125	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil52127	FOAM_DB
KO:K02026	HMMsoil52128	FOAM_DB
KO:K09818	HMMsoil52130	FOAM_DB
KO:K00169_1.2.7.1	HMMsoil52132	FOAM_DB
KO:K08286_2.7.11.-	HMMsoil52021	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil52024	FOAM_DB
KO:K01652_2.2.1.6	HMMsoil52025	FOAM_DB
KO:K07710_2.7.13.3	HMMsoil52277	FOAM_DB
KO:K07704,KO:K02478_2.7.13.3	HMMsoil52278	FOAM_DB
KO:K02484,KO:K07645_2.7.13.3	HMMsoil52279	FOAM_DB
KO:K07679_2.7.13.3	HMMsoil52280	FOAM_DB
KO:K00108_1.1.99.1	HMMsoil52281	FOAM_DB
KO:K01303_3.4.19.1	HMMsoil52282	FOAM_DB
KO:K01897_6.2.1.3	HMMsoil52283	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil52285	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil52286	FOAM_DB
KO:K00336,KO:K03934_1.6.5.3,1.6.99.3	HMMsoil52290	FOAM_DB
KO:K08350	HMMsoil52291	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil52293	FOAM_DB
KO:K02668_2.7.13.3	HMMsoil52296	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil52297	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil52298	FOAM_DB
KO:K11181_1.8.99.3	HMMsoil52300	FOAM_DB
KO:K07252_3.6.1.43	HMMsoil52135	FOAM_DB
KO:K09686	HMMsoil52136	FOAM_DB
KO:K08200	HMMsoil52138	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil52143	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil52144	FOAM_DB
KO:K00874_2.7.1.45	HMMsoil52147	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil52148	FOAM_DB
KO:K09686	HMMsoil52149	FOAM_DB
KO:K00244_1.3.99.1	HMMsoil52150	FOAM_DB
KO:K00928_2.7.2.4	HMMsoil52152	FOAM_DB
KO:K02057	HMMsoil52154	FOAM_DB
KO:K00703_2.4.1.21	HMMsoil52155	FOAM_DB
KO:K01995	HMMsoil52156	FOAM_DB
KO:K05820	HMMsoil52160	FOAM_DB
KO:K09819	HMMsoil52164	FOAM_DB
KO:K00625,KO:K06873,KO:K13788_2.3.1.8	HMMsoil52168	FOAM_DB
KO:K00963_2.7.7.9	HMMsoil52169	FOAM_DB
KO:K01206_3.2.1.51	HMMsoil52171	FOAM_DB
KO:K00721_2.4.1.83	HMMsoil52174	FOAM_DB
KO:K01219_3.2.1.81	HMMsoil52179	FOAM_DB
KO:K02031	HMMsoil52180	FOAM_DB
KO:K08369	HMMsoil52181	FOAM_DB
KO:K05816_3.6.3.20	HMMsoil52182	FOAM_DB
KO:K03290	HMMsoil52184	FOAM_DB
KO:K00820_2.6.1.16	HMMsoil52186	FOAM_DB
KO:K00891_2.7.1.71	HMMsoil52190	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil52191	FOAM_DB
KO:K00625_2.3.1.8	HMMsoil52192	FOAM_DB
KO:K00248_1.3.99.2	HMMsoil52194	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil52196	FOAM_DB
KO:K08483_2.7.3.9	HMMsoil52198	FOAM_DB
KO:K02006	HMMsoil52203	FOAM_DB
KO:K03761	HMMsoil52205	FOAM_DB
KO:K11381_1.2.4.4	HMMsoil52207	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil52208	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil52210	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil52626	FOAM_DB
KO:K00845_2.7.1.2	HMMsoil52627	FOAM_DB
KO:K00122_1.2.1.2	HMMsoil52628	FOAM_DB
KO:K01187_3.2.1.20	HMMsoil52629	FOAM_DB
KO:K00162_1.2.4.1	HMMsoil52211	FOAM_DB
KO:K01026_2.8.3.1	HMMsoil52213	FOAM_DB
KO:K08302_4.1.2.40	HMMsoil52216	FOAM_DB
KO:K02003	HMMsoil52217	FOAM_DB
KO:K08483_2.7.3.9	HMMsoil52221	FOAM_DB
KO:K02429	HMMsoil52222	FOAM_DB
KO:K02004	HMMsoil52224	FOAM_DB
KO:K00517	HMMsoil52225	FOAM_DB
KO:K09686	HMMsoil52227	FOAM_DB
KO:K01990	HMMsoil52229	FOAM_DB
KO:K01897_6.2.1.3	HMMsoil52231	FOAM_DB
KO:K00088_1.1.1.205	HMMsoil52233	FOAM_DB
KO:K02025	HMMsoil52234	FOAM_DB
KO:K02032,KO:K02031	HMMsoil52235	FOAM_DB
KO:K02575	HMMsoil52236	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil52240	FOAM_DB
KO:K02003	HMMsoil52242	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil52243	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil52244	FOAM_DB
KO:K11889,KO:K08884_2.7.11.1	HMMsoil52245	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil52246	FOAM_DB
KO:K02035	HMMsoil52247	FOAM_DB
KO:K02034	HMMsoil52249	FOAM_DB
KO:K08963_5.3.1.23	HMMsoil52250	FOAM_DB
KO:K11527_2.7.13.3	HMMsoil52254	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil52255	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil52256	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil52257	FOAM_DB
KO:K07636,KO:K02484_2.7.13.3	HMMsoil52258	FOAM_DB
KO:K00951_2.7.6.5	HMMsoil52259	FOAM_DB
KO:K00992,KO:K02685_2.7.7.-	HMMsoil52262	FOAM_DB
KO:K07652_2.7.13.3	HMMsoil52265	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil52266	FOAM_DB
KO:K01937_6.3.4.2	HMMsoil52268	FOAM_DB
KO:K01090,KO:K01104,KO:K14165_3.1.3.16,3.1.3.48	HMMsoil52269	FOAM_DB
KO:K08282_2.7.11.1	HMMsoil52270	FOAM_DB
KO:K02026	HMMsoil52273	FOAM_DB
KO:K10190	HMMsoil52274	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil52275	FOAM_DB
KO:K00376_1.7.2.4	HMMsoil52326	FOAM_DB
KO:K00162_1.2.4.1	HMMsoil52328	FOAM_DB
KO:K00380_1.8.1.2	HMMsoil52329	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil52332	FOAM_DB
KO:K00124	HMMsoil52335	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil52337	FOAM_DB
KO:K05350,KO:K01188_3.2.1.21	HMMsoil52338	FOAM_DB
KO:K00619_2.3.1.1	HMMsoil52339	FOAM_DB
KO:K01223_3.2.1.86	HMMsoil52344	FOAM_DB
KO:K05588_1.6.5.3	HMMsoil52345	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil52373	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil52374	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil52375	FOAM_DB
KO:K07649_2.7.13.3	HMMsoil52376	FOAM_DB
KO:K00360_1.7.1.1	HMMsoil52377	FOAM_DB
KO:K05350,KO:K01188_3.2.1.21	HMMsoil52378	FOAM_DB
KO:K08846,KO:K08897,KO:K05102,KO:K05103,KO:K05105,KO:K05113,KO:K05112,KO:K05111,KO:K05121,KO:K05091,KO:K08847,KO:K08848_2.7.11.1,2.7.10.1	HMMsoil52381	FOAM_DB
KO:K02768,KO:K08483,KO:K11183_2.7.1.69,2.7.3.9	HMMsoil52384	FOAM_DB
KO:K01990	HMMsoil52386	FOAM_DB
KO:K02059	HMMsoil52387	FOAM_DB
KO:K03518_1.2.99.2	HMMsoil52388	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil52390	FOAM_DB
KO:K04103_4.1.1.74	HMMsoil52391	FOAM_DB
KO:K09687	HMMsoil52392	FOAM_DB
KO:K00264_1.4.1.13,1.4.1.14	HMMsoil52393	FOAM_DB
KO:K00265,KO:K00264,KO:K00284_1.4.1.13,1.4.1.14,1.4.7.1	HMMsoil52394	FOAM_DB
KO:K02536_2.3.1.-	HMMsoil52396	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil52400	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil52401	FOAM_DB
KO:K05846	HMMsoil52405	FOAM_DB
KO:K01552,KO:K02050	HMMsoil52406	FOAM_DB
KO:K01200_3.2.1.41	HMMsoil52408	FOAM_DB
KO:K01996	HMMsoil52409	FOAM_DB
KO:K01960_6.4.1.1	HMMsoil52411	FOAM_DB
KO:K02034	HMMsoil52413	FOAM_DB
KO:K00658_2.3.1.61	HMMsoil52414	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil52415	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil52416	FOAM_DB
KO:K01733_4.2.3.1	HMMsoil52419	FOAM_DB
KO:K02052	HMMsoil52420	FOAM_DB
KO:K03824_2.3.1.-	HMMsoil52422	FOAM_DB
KO:K02031	HMMsoil52423	FOAM_DB
KO:K02032	HMMsoil52424	FOAM_DB
KO:K01838_5.4.2.6	HMMsoil52426	FOAM_DB
KO:K00157_1.2.3.1	HMMsoil52427	FOAM_DB
KO:K01581_4.1.1.17	HMMsoil52430	FOAM_DB
KO:K01904_6.2.1.12	HMMsoil52431	FOAM_DB
KO:K02059	HMMsoil52432	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil52433	FOAM_DB
KO:K02052	HMMsoil52434	FOAM_DB
KO:K13529_3.2.2.21	HMMsoil52302	FOAM_DB
KO:K07677_2.7.13.3	HMMsoil52304	FOAM_DB
KO:K00436_1.12.1.2	HMMsoil52308	FOAM_DB
KO:K07640_2.7.13.3	HMMsoil52309	FOAM_DB
KO:K08282_2.7.11.1	HMMsoil52310	FOAM_DB
KO:K07642,KO:K02484_2.7.13.3	HMMsoil52311	FOAM_DB
KO:K00003_1.1.1.3	HMMsoil52313	FOAM_DB
KO:K07642_2.7.13.3	HMMsoil52314	FOAM_DB
KO:K01247,KO:K13529_3.2.2.21	HMMsoil52315	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil52320	FOAM_DB
KO:K01187_3.2.1.20	HMMsoil52321	FOAM_DB
KO:K07648,KO:K07647_2.7.13.3	HMMsoil52323	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil52467	FOAM_DB
KO:K02056_3.6.3.17	HMMsoil52469	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil52471	FOAM_DB
KO:K04518_4.2.1.51	HMMsoil52472	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil52477	FOAM_DB
KO:K07252_3.6.1.43	HMMsoil52478	FOAM_DB
KO:K01995	HMMsoil52479	FOAM_DB
KO:K01995	HMMsoil52481	FOAM_DB
KO:K01426_3.5.1.4	HMMsoil52485	FOAM_DB
KO:K00599	HMMsoil52486	FOAM_DB
KO:K02033	HMMsoil52488	FOAM_DB
KO:K02033	HMMsoil52490	FOAM_DB
KO:K02057	HMMsoil52491	FOAM_DB
KO:K00974_2.7.7.72,3.1.3.-,3.1.4.-	HMMsoil52493	FOAM_DB
KO:K10916_2.7.13.3,3.1.3.-	HMMsoil52494	FOAM_DB
KO:K01619_4.1.2.4	HMMsoil52495	FOAM_DB
KO:K02003	HMMsoil52496	FOAM_DB
KO:K02806_2.7.1.69	HMMsoil52497	FOAM_DB
KO:K02030	HMMsoil52498	FOAM_DB
KO:K09686	HMMsoil52499	FOAM_DB
KO:K07824_1.14.13.12	HMMsoil52500	FOAM_DB
KO:K03381_1.13.11.1	HMMsoil52502	FOAM_DB
KO:K09817_3.6.3.-	HMMsoil52503	FOAM_DB
KO:K09687	HMMsoil52507	FOAM_DB
KO:K01996	HMMsoil52513	FOAM_DB
KO:K00248_1.3.99.2	HMMsoil52514	FOAM_DB
KO:K09686	HMMsoil52515	FOAM_DB
KO:K00826_2.6.1.42	HMMsoil52516	FOAM_DB
KO:K02025	HMMsoil52519	FOAM_DB
KO:K01588_5.4.99.18	HMMsoil52520	FOAM_DB
KO:K02011	HMMsoil52521	FOAM_DB
KO:K07649_2.7.13.3	HMMsoil52522	FOAM_DB
KO:K09686	HMMsoil52523	FOAM_DB
KO:K02049	HMMsoil52524	FOAM_DB
KO:K07677_2.7.13.3	HMMsoil52527	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil52529	FOAM_DB
KO:K07646_2.7.13.3	HMMsoil52530	FOAM_DB
KO:K01588_5.4.99.18	HMMsoil52532	FOAM_DB
KO:K11228_2.7.11.-	HMMsoil52533	FOAM_DB
KO:K04733,KO:K04730,KO:K04731,KO:K04732_2.7.11.1	HMMsoil52535	FOAM_DB
KO:K00130_1.2.1.8	HMMsoil52537	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil52538	FOAM_DB
KO:K07675_2.7.13.3	HMMsoil52539	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil52540	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil52541	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil52346	FOAM_DB
KO:K07651_2.7.13.3	HMMsoil52348	FOAM_DB
KO:K10125_2.7.13.3	HMMsoil52351	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil52355	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil52356	FOAM_DB
KO:K11711_2.7.13.3	HMMsoil52361	FOAM_DB
KO:K01584_4.1.1.19	HMMsoil52362	FOAM_DB
KO:K02486,KO:K11527_2.7.13.3	HMMsoil52363	FOAM_DB
KO:K02489,KO:K11527,KO:K14489_2.7.13.3	HMMsoil52365	FOAM_DB
KO:K01658_4.1.3.27	HMMsoil52366	FOAM_DB
KO:K00616_2.2.1.2	HMMsoil52368	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil52369	FOAM_DB
KO:K00124	HMMsoil52370	FOAM_DB
KO:K00380_1.8.1.2	HMMsoil52371	FOAM_DB
KO:K00700_2.4.1.18	HMMsoil52372	FOAM_DB
KO:K00441_1.12.98.1	HMMsoil52564	FOAM_DB
KO:K03821_2.3.1.-	HMMsoil52566	FOAM_DB
KO:K00124	HMMsoil52568	FOAM_DB
KO:K08310_3.6.1.-	HMMsoil52569	FOAM_DB
KO:K13529_3.2.2.21	HMMsoil52572	FOAM_DB
KO:K00302_1.5.3.1	HMMsoil52573	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil52574	FOAM_DB
KO:K00499_1.14.15.7	HMMsoil52577	FOAM_DB
KO:K01625_4.1.2.14,4.1.3.16	HMMsoil52578	FOAM_DB
KO:K05744,KO:K05743,KO:K08841_2.7.11.1,2.7.12.1	HMMsoil52579	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil52580	FOAM_DB
KO:K08282,KO:K08832_2.7.11.1	HMMsoil52584	FOAM_DB
KO:K01247_3.2.2.21	HMMsoil52587	FOAM_DB
KO:K05364_2.4.1.129	HMMsoil52589	FOAM_DB
KO:K01529,KO:K14643_3.6.1.-	HMMsoil52590	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil52592	FOAM_DB
KO:K13333,KO:K13357_3.1.1.5,3.1.1.-	HMMsoil52594	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil52596	FOAM_DB
KO:K00930_2.7.2.8,2.7.2.-	HMMsoil52597	FOAM_DB
KO:K07704,KO:K02478_2.7.13.3	HMMsoil52598	FOAM_DB
KO:K00130_1.2.1.8	HMMsoil52599	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil52600	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil52601	FOAM_DB
KO:K00387_1.8.3.1	HMMsoil52602	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil52603	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil52608	FOAM_DB
KO:K00517	HMMsoil52609	FOAM_DB
KO:K01814_5.3.1.16	HMMsoil52612	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil52613	FOAM_DB
KO:K01834_5.4.2.1	HMMsoil52614	FOAM_DB
KO:K07718_2.7.13.3	HMMsoil52616	FOAM_DB
KO:K00619_2.3.1.1	HMMsoil52622	FOAM_DB
KO:K00845_2.7.1.2	HMMsoil52623	FOAM_DB
KO:K02668_2.7.13.3	HMMsoil52624	FOAM_DB
KO:K01995	HMMsoil52436	FOAM_DB
KO:K01176_3.2.1.1	HMMsoil52437	FOAM_DB
KO:K05556_1.1.1.-	HMMsoil52438	FOAM_DB
